gt_id,report_id,metric_id,industry,sub_industry,gt_disclosure_status,gt_value,gt_page
gt_001465,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_6_Description_of_efforts_to_address_ecological_and_c,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,partially_disclosed,,23
gt_001466,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_7_Description_of_the_management_of_risks_associated_,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,partially_disclosed,,39
gt_001467,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_8_Top_five_materials_consumed_by_weight,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001468,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_9_Average_top_head_mass_per_turbine_capacity_by_win,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001469,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_10_Description_of_approach_to_optimise_materials_effi,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001470,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_11_Number_of_delivered_wind_turbines_by_wind_turbine,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001471,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_12_Aggregate_capacity_of_delivered_wind_turbines_by_,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001472,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_13_Amount_of_turbine_backlog,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001473,b5ea1eac-abad-4813-b4d6-7819c41f3e99,sasb_14_Aggregate_capacity_of_turbine_backlog,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001474,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_0_Total_energy_consumed,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001475,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_1_Percentage_of_energy_consumed_from_grid_electricit,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001476,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_2_Percentage_of_energy_consumed_from_renewable_resou,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001477,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_3_Total_water_withdrawn,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001478,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_4_Total_water_consumed,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001479,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_5_Percentage_of_total_water_withdrawn_in_regions_wit,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001480,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_6_Percentage_of_total_water_consumed_in_regions_with,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001481,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_7_Description_of_water_management_risks_and_discussi,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001482,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_8_Amount_of_hazardous_waste_generated,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,fully_disclosed,3080,31
gt_001483,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_9_Percentage_of_waste_recycled,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,fully_disclosed,68,31
gt_001484,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_10_Number_of_reportable_spills,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001485,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_11_Aggregate_quantity_of_reportable_spills,Renewable Resources & Alternative Energy,Solar Technology & Project Developersnot_disclosed,,,
gt_001486,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_12_Quantity_of_reportable_spills_recovered,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001487,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_13_Number_of_project_delays_related_to_ecological_imp,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001488,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_14_Duration_of_project_delays_related_to_ecological_i,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001489,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_15_Description_of_efforts_in_solar_energy_system_proj,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001490,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_16_Description_of_risks_associated_with_integration_o,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001491,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_17_Description_of_risks_and_opportunities_associated_,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001492,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_18_Percentage_of_products_sold_that_are_recyclable_or,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001493,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_19_Weight_of_end-of-life_material_recovered,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001494,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_20_Percentage_of_end-of-life_material_recycled,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001495,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_21_Percentage_of_products_by_revenue_that_contain_IEC,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001496,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_22_Description_of_approach_and_strategies_to_design_p,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,partially_disclosed,,27
gt_001497,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_23_Description_of_the_management_of_risks_associated_,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,partially_disclosed,,43
gt_001498,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_24_Description_of_the_management_of_environmental_ris,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001499,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_25_Total_capacity_of_photovoltaic_PV_solar_modules_,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001500,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_26_Total_capacity_of_completed_solar_energy_systems,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001501,fbef90a1-0131-4707-a4cd-39be8c15b96c,sasb_27_Total_project_development_assets,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,not_disclosed,,
gt_001502,0b36f1a6-d283-4aad-bc37-807347214057,sasb_0_Total_energy_consumed,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001503,0b36f1a6-d283-4aad-bc37-807347214057,sasb_1_Percentage_of_energy_consumed_from_grid_electricit,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001504,0b36f1a6-d283-4aad-bc37-807347214057,sasb_2_Percentage_of_energy_consumed_from_renewable_resou,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001505,0b36f1a6-d283-4aad-bc37-807347214057,sasb_3_Total_recordable_incident_rate_TRIR,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001506,0b36f1a6-d283-4aad-bc37-807347214057,sasb_4_Fatality_rate,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001507,0b36f1a6-d283-4aad-bc37-807347214057,sasb_5_Near_miss_frequency_rate_NMFR_for_a_direct_emp,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001508,0b36f1a6-d283-4aad-bc37-807347214057,sasb_6_Near_miss_frequency_rate_NMFR_for_b_contract_e,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001509,0b36f1a6-d283-4aad-bc37-807347214057,sasb_7_Sales-weighted_fleet_fuel_efficiency_for_medium-_a,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001510,0b36f1a6-d283-4aad-bc37-807347214057,sasb_8_Sales-weighted_fuel_efficiency_for_nonroad_equipme,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001511,0b36f1a6-d283-4aad-bc37-807347214057,sasb_9_Sales-weighted_fuel_efficiency_for_stationary_gene,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001512,0b36f1a6-d283-4aad-bc37-807347214057,sasb_10_Sales-weighted_emissions_of_1_nitrogen_oxides_N,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001513,0b36f1a6-d283-4aad-bc37-807347214057,sasb_11_Sales-weighted_emissions_of_2_particulate_matter,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001514,0b36f1a6-d283-4aad-bc37-807347214057,sasb_12_Sales-weighted_emissions_of_2_particulate_matter,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001515,0b36f1a6-d283-4aad-bc37-807347214057,sasb_13_Sales-weighted_emissions_of_2_particulate_matter,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001516,0b36f1a6-d283-4aad-bc37-807347214057,sasb_14_Sales-weighted_emissions_of_2_particulate_matter,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001517,0b36f1a6-d283-4aad-bc37-807347214057,sasb_15_Description_of_the_management_of_risks_associated_,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001518,0b36f1a6-d283-4aad-bc37-807347214057,sasb_16_Revenue_from_remanufactured_products_and_remanufac,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001519,0b36f1a6-d283-4aad-bc37-807347214057,sasb_17_Number_of_units_produced_by_product_category,Resource Transformation,Industrial Machinery & Goods,not_disclosed,,
gt_001520,0b36f1a6-d283-4aad-bc37-807347214057,sasb_18_Number_of_employees,Resource Transformation,Industrial Machinery & Goods,fully_disclosed,22731,122
gt_001521,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_0_Gross_global_Scope_1_emissions,Resource Transformation,Chemicals,not_disclosed,,
gt_001522,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_1_Percentage_covered_under_emissionslimiting_regulat,Resource Transformation,Chemicals,not_disclosed,,
gt_001523,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_2_Discussion_of_long-_and_short-term_strategy_or_pla,Resource Transformation,Chemicals,partially_disclosed,,3
gt_001524,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_3_Air_emissions_of_the_following_pollutants:_1_NOX,Resource Transformation,Chemicals,fully_disclosed,8433,12
gt_001525,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_4_Air_emissions_of_the_following_pollutants:_2_SOX,Resource Transformation,Chemicals,fully_disclosed,1350,12
gt_001526,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_5_Air_emissions_of_the_following_pollutants:_3_vol,Resource Transformation,Chemicals,fully_disclosed,4433,12
gt_001527,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_6_Air_emissions_of_the_following_pollutants:_4_haz,Resource Transformation,Chemicals,not_disclosed,,
gt_001528,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_7_Total_energy_consumed,Resource Transformation,Chemicals,fully_disclosed,180360000,5
gt_001529,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_8_Percentage_of_energy_consumed_from_grid_electricit,Resource Transformation,Chemicals,not_disclosed,,
gt_001530,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_9_Percentage_of_energy_consumed_from_renewable_resou,Resource Transformation,Chemicals,fully_disclosed,20,6
gt_001531,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_10_Total_self-generated_energy,Resource Transformation,Chemicals,not_disclosed,,
gt_001532,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_11_Total_water_withdrawn,Resource Transformation,Chemicals,fully_disclosed,1518000,14
gt_001533,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_12_Total_water_consumed,Resource Transformation,Chemicals,fully_disclosed,67000,15
gt_001534,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_13_Percentage_of_each_in_regions_with_High_or_Extreme,Resource Transformation,Chemicals,fully_disclosed,1,15
gt_001535,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_14_Number_of_incidents_of_non-compliance_associated_w,Resource Transformation,Chemicals,not_disclosed,,
gt_001536,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_15_Description_of_water_management_risks_and_discussi,Resource Transformation,Chemicals,partially_disclosed,,13
gt_001537,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_16_Amount_of_hazardous_waste_generated,Resource Transformation,Chemicals,fully_disclosed,1420000,12
gt_001538,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_17_Percentage_of_waste_recycled,Resource Transformation,Chemicals,fully_disclosed,10.6,12
gt_001539,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_18_Discussion_of_engagement_processes_to_manage_risks,Resource Transformation,Chemicals,partially_disclosed,,41
gt_001540,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_19_Total_recordable_incident_rate_TRIR,Resource Transformation,Chemicals,fully_disclosed,0.81,45
gt_001541,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_20_Fatality_rate_for_a_direct_employees,Resource Transformation,Chemicals,fully_disclosed,0,45
gt_001542,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_21_Fatality_rate_for_b_contract_employees,Resource Transformation,Chemicals,fully_disclosed,0.01,45
gt_001543,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_22_Description_of_efforts_to_assess_monitor_and_red,Resource Transformation,Chemicals,partially_disclosed,,45
gt_001544,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_23_Revenue_from_products_designed_for_usephase_resour,Resource Transformation,Chemicals,not_disclosed,,
gt_001545,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_24_Percentage_of_products_that_contain_Globally_Harmo,Resource Transformation,Chemicals,not_disclosed,,
gt_001546,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_25_Percentage_of_such_products_that_have_undergone_a_,Resource Transformation,Chemicals,not_disclosed,,
gt_001547,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_26_Discussion_of_strategy_to_1_manage_chemicals_of_,Resource Transformation,Chemicals,partially_disclosed,,47
gt_001548,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_27_Discussion_of_strategy_to_2_develop alternatives,Resource Transformation,Chemicals,partially_disclosed,,48
gt_001549,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_28_Percentage_of_products_by_revenue_that_contain_gen,Resource Transformation,Chemicals,not_disclosed,,
gt_001550,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_29_Discussion_of_corporate_positions_related_to_gover,Resource Transformation,Chemicals,not_disclosed,,
gt_001551,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_30_Process_Safety_Incidents_Count_PSIC_Process_Saf,Resource Transformation,Chemicals,fully_disclosed,0.05,29
gt_001552,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_31_Number_of_transport_incidents,Resource Transformation,Chemicals,fully_disclosed,16,31
gt_001553,33c8ed39-f506-4444-aff7-6b1f78c0f5cf,sasb_32_Production_by_reportable_segment,Resource Transformation,Chemicals,not_disclosed,,
gt_001554,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_0_Total_recordable_incident_rate_TRIR_for_a_dire,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,fully_disclosed,0.24,59
gt_001555,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_1_Total_recordable_incident_rate_TRIR_for_b_cont,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001556,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_2_Fatality_rate_for_a_direct_employees,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,fully_disclosed,0,59
gt_001557,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_3_Fatality_rate_for_b_contract_employees,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001558,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_4_Average_A-weighted_sound_power_level_of_wind_turbi,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001559,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_5_Backlog_cancellations_associated_with_community_or,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001560,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_6_Description_of_efforts_to_address_ecological_and_c,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,partially_disclosed,,19
gt_001561,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_7_Description_of_the_management_of_risks_associated_,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,partially_disclosed,,15
gt_001562,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_8_Top_five_materials_consumed_by_weight,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001563,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_9_Average_top_head_mass_per_turbine_capacity_by_win,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001564,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_10_Description_of_approach_to_optimise_materials_effi,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001565,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_11_Number_of_delivered_wind_turbines_by_wind_turbine,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001566,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_12_Aggregate_capacity_of_delivered_wind_turbines_by_,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,fully_disclosed,20147,64
gt_001567,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_13_Amount_of_turbine_backlog,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,not_disclosed,,
gt_001568,1164cec7-2dcd-4a89-b630-14245bcd9e62,sasb_14_Aggregate_capacity_of_turbine_backlog,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,fully_disclosed,36500,12
gt_001569,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_0_Average_retail_gas_rate_for_1_residential_custom,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001570,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_1_Average_retail_gas_rate_for_2_commercial_custome,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001571,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_2_Average_retail_gas_rate_for_3_industrial_custome,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001572,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_3_Average_retail_gas_rate_for_4_transportation_ser,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001573,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_4_Number_of_residential_customer_gas_disconnections_,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001574,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_5_Percentage_of_residential_customer_gas_reconnected,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001575,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_6_Discussion_of_impact_of_external_factors_on_custom,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001576,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_7_Customer_gas_savings_from_efficiency_measures_by_,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001577,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_8_Number_of_1_reportable_pipeline_incidents,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001578,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_9_Number_of_2_corrective_actions_received,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001579,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_10_Number_of_3_violations_of_pipeline_safety_statut,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001580,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_11_Percentage_of_distribution_pipeline_that_is_1_ca,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001581,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_12_Percentage_of_distribution_pipeline_that_is_2_un,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001582,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_13_Percentage_of_gas_1_transmission_pipelines_inspe,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001583,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_14_Percentage_of_gas_2_distribution_pipelines_inspe,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001584,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_15_Description_of_efforts_to_manage_the_integrity_of_,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001585,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_16_Number_of_1_residential_customers_served,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001586,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_17_Number_of_2_commercial_customers_served,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001587,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_18_Number_of_3_industrial_customers_served,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001588,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_19_Amount_of_natural_gas_delivered_to:_1_residentia,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001589,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_20_Amount_of_natural_gas_delivered_to:_2_commercial,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001590,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_21_Amount_of_natural_gas_delivered_to:_3_industrial,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001591,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_22_Amount_of_natural_gas_delivered_to:_4_transferre,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001592,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_23_Length_of_gas_1_transmission,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001593,08b5581b-befd-4bfd-b226-b24c23a7081e,sasb_24_Length_of_gas_2_distribution_pipelines,Infrastructure,Gas Utilities & Distributors,not_disclosed,,
gt_001594,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_0_1_Total_energy_consumed_,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001595,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_1_2_percentage_grid_electricity,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001596,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_2_3_percentage_renewable,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001597,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_3_Description_of_approach_to_identifying_and_address,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001598,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_4_1_Number_of_data_breaches,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001599,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_5__2_percentage_that_are_personal_data_breaches,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001600,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_6__3_number_of_customers_affected_1,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001601,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_7_1_Average_hourly_wage_of_in-store_and_distributi,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001602,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_8_2_percentage_of_in-store_and_distribution_centre,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001603,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_9_1_Voluntary_turn_over_rate_for_in-store_and_dist,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001604,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_10_2_Involuntary_turn_over_rate_for_in-store_and_di,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001605,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_11_Total_amount_of_monetary_losses_as_a_result_of_leg,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001606,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_12_Percentage_of_1_gender_and_for_a_executive_man,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001607,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_13_Percentage_of_1_gender_and_for_b_non-executive,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001608,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_14_Percentage_of_1_gender_and__c_all_other_employ,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001609,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_15_Total_amount_of_monetary_losses_as_a_result_of_leg,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001610,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_16_Revenue_from_products_third-party_certified_to_env,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001611,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_17_Discussion_of_processes_to_assess_and_manage_risks,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001612,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_18_Discussion_of_strategies_to_reduce_the_environment,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001613,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_19_Number_of:_1_retail_locations_,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001614,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_20_Number_of_2_distribution_centres,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
gt_001615,33a8702e-b1ec-44c7-9049-dbb1cef33eef,sasb_21_Total_area_of:_1_retail_space,Consumer Goods,Multiline and Specialty Retailers & Distributors,not_disclosed,,
